gameId,gameDuration,goldDiff,expDiff,champLevelDiff,isFirstTower,isFirstBlood,killedFireDrake,killedWaterDrake,killedAirDrake,killedEarthDrake,killedElderDrake,lostFireDrake,lostWaterDrake,lostAirDrake,lostEarthDrake,lostElderDrake,killedBaronNashor,lostBaronNashor,killedRiftHerald,lostRiftHerald,destroyedTopInhibitor,destroyedMidInhibitor,destroyedBotInhibitor,lostTopInhibitor,lostMidInhibitor,lostBotInhibitor,destroyedTopNexusTurret,destroyedBotNexusTurret,lostTopNexusTurret,lostBotNexusTurret,destroyedTopBaseTurret,destroyedMidBaseTurret,destroyedBotBaseTurret,lostTopBaseTurret,lostMidBaseTurret,lostBotBaseTurret,destroyedTopInnerTurret,destroyedMidInnerTurret,destroyedBotInnerTurret,lostTopInnerTurret,lostMidInnerTurret,lostBotInnerTurret,destroyedTopOuterTurret,destroyedMidOuterTurret,destroyedBotOuterTurret,lostTopOuterTurret,lostMidOuterTurret,lostBotOuterTurret,kills,deaths,assists,wardsPlaced,wardsDestroyed,wardsLost
4546233126,1443000,9426,11980,1.8,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,26,15,36,85,11,14
4438212663,1241000,9779,11356,2.2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,25,9,35,36,7,10
4402345420,1790000,4118,6593,0.8,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,36,25,47,59,16,19
4546761795,2065000,-3706,-10219,-1.2,1,1,0,1,0,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,33,26,55,64,14,24
4528965743,1307000,-15976,-10838,-1.4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,9,27,9,26,3,9
4542452868,1646000,10237,12572,1.6,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,27,14,39,44,26,14
4545768539,2019000,9417,9978,1.2,1,1,0,0,0,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,32,23,55,73,30,24
4494252706,1814000,-4734,686,-0.2,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,1,1,0,22,29,27,60,18,19
4460623405,1727000,-5661,-11999,-1.4,1,1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,22,31,38,59,17,14
4435689189,1917000,-4606,-5090,-0.8,1,1,0,0,1,0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,26,40,38,63,21,30
4444898629,1041000,-13770,-9131,-1.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,12,26,12,87,1,4
4546781528,1864000,-973,-1302,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,36,33,59,61,15,22
4467297722,1374000,-11173,-7425,-1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12,24,14,141,3,6
4541037936,2022000,11575,11427,1.4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,38,25,68,101,37,44
4534112256,1708000,5627,10681,1.4,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,32,21,47,59,9,16
4462949679,1883000,12287,13710,1.8,1,1,0,0,3,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,30,19,53,194,20,9
4492541971,837000,-4781,-4592,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,8,14,6,12,1,1
4444627801,1626000,-11571,-7112,-0.8,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,15,32,19,55,21,15
4544031790,1390000,9932,8910,1.4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,30,14,43,69,17,12
4449260690,1781000,-20042,-17517,-2,0,1,0,0,0,0,0,1,2,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,1,23,41,30,135,11,21
4546340242,1863000,4804,3019,0.6,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,34,26,60,58,14,11
4447827281,1629000,-9864,-5312,-1,1,1,1,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,20,31,31,111,19,18
4546140703,1197000,-6519,-5498,-0.6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,21,35,23,33,3,5
4472929901,838000,-9555,-9500,-2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,14,2,22,3,5
4546096567,1378000,8109,4479,0.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,22,13,28,36,10,10
4419818501,1829000,4201,5124,0.6,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,23,33,42,58,20,12
4439761071,1305000,-7477,-10085,-1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,13,23,18,41,11,7
4384102888,1838000,-2105,-7414,-1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27,31,45,74,21,30
4524100930,1915000,-10290,-4605,-0.6,1,1,1,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,24,40,45,77,38,40
4545487343,733000,6221,4704,1.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,5,11,16,0,0
4546183178,1433000,-4660,-6993,-1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,18,32,23,45,10,5
4499324820,1779000,8420,10039,1.2,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,35,19,56,102,27,22
4461119545,1309000,-10920,-9317,-1.2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,11,14,13,24,11,10
4541649486,943000,8189,6295,1.4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,2,11,38,6,8
4536511336,2588000,3366,5648,0.6,1,1,1,1,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,42,40,67,87,34,26
4538539081,2165000,-7032,-9748,-1,1,1,1,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,18,27,28,103,36,35
4445586377,2588000,595,-4870,0.2,1,1,2,0,0,0,0,2,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,38,36,61,50,34,11
4423386483,1903000,-11063,-16373,-2.2,1,1,0,0,0,1,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,18,35,33,75,20,33
4532640375,1888000,-9905,-14097,-1.8,1,1,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,35,49,49,342,30,16
4508419406,1615000,-11036,-13318,-1.8,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,15,25,28,51,7,17
4534483596,1895000,11875,16823,1.6,1,1,0,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,37,15,79,208,42,24
4467679118,932000,-11285,-7117,-1.4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,16,4,24,6,5
4533516899,2510000,-6922,-11153,0,0,1,0,1,1,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,39,47,84,85,37,33
4544902277,2272000,-4159,-8121,-0.8,1,1,0,0,0,2,0,0,1,1,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,1,25,31,54,96,30,42
4458302073,1268000,-16097,-13718,-1.8,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,11,37,14,76,8,34
4544064386,1986000,9179,11916,1.4,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,37,34,51,132,14,11
4430430131,1551000,9353,14349,2.2,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,16,14,16,46,21,16
4426567426,2454000,748,2110,0,1,1,1,1,0,1,0,3,0,0,0,0,1,0,0,2,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,42,35,70,95,20,29
4379983947,703000,8400,8350,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,5,10,17,4,1
4385681553,1755000,11410,9913,1.2,1,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,39,15,54,103,15,16
4478025116,1482000,10146,10305,1.4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,31,16,43,34,14,5
4438625588,1692000,9278,8198,0.6,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,31,16,43,75,29,19
4427297273,1552000,6240,10021,1.4,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,28,24,40,68,19,12
4545198679,1291000,-11494,-11746,-1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,11,32,8,24,14,3
4513099182,1546000,4398,2103,0.4,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,28,20,35,42,5,6
4523669029,1689000,-8470,-8440,-1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,15,17,29,225,19,26
4537142325,1851000,-7200,-1323,-0.4,1,1,0,1,1,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,27,39,66,50,17,17
4408170204,2236000,-3475,-5575,-0.4,1,1,0,0,1,2,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,34,31,74,110,29,36
4530404089,2027000,-5799,-4790,-0.6,1,1,0,2,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,22,35,45,66,20,9
4546952828,1904000,6398,8985,0.8,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,47,34,67,47,14,15
4543787254,1364000,8487,9244,1.4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,30,17,31,49,10,8
4520953998,2302000,-3651,-905,-0.2,1,1,2,1,0,0,0,2,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,42,36,81,135,18,29
4533447937,1812000,10829,10829,1.2,1,1,0,0,0,2,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,44,24,85,47,18,10
4547094501,911000,12264,11103,1.8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,3,22,26,6,6
4522062966,1777000,-9631,-15924,-1.8,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,1,33,52,36,73,14,16
4362849709,1975000,-2833,-4230,-0.6,1,1,1,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,1,1,1,1,1,1,1,32,17,52,98,34,29
4542566495,1739000,-6786,-9130,-1.2,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,25,31,43,128,9,16
4547132454,1960000,-8586,-14163,-1.6,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,26,34,38,80,10,26
4536461594,1265000,5577,6943,1.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,16,17,18,33,11,8
4532299955,1205000,-10044,-9866,-1.4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,13,30,14,280,6,9
4537248982,1837000,7281,12100,1.6,1,1,0,0,0,2,0,1,0,1,0,0,2,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,35,32,55,73,13,18
4439344907,2098000,10413,14304,1,1,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,39,25,63,67,16,11
4541068306,1314000,-7630,-7466,-0.8,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,13,23,11,42,6,8
4544673350,1419000,5555,3488,0.6,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,28,23,46,44,9,12
4490251286,2283000,-6687,-11368,-0.8,1,1,0,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,1,39,37,62,93,12,43
4544494569,1933000,-8478,-11916,-1.6,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,15,23,26,72,30,32
4545996755,1670000,14212,12014,1.4,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,46,18,40,42,12,7
4434708850,971000,8546,5699,0.8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18,7,14,81,2,3
4535008515,1665000,-8770,-12200,-1.8,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,24,34,33,52,16,16
4544171780,1812000,-8373,-7760,-1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,19,27,32,98,15,29
4539131411,2136000,-7467,-5742,-1,1,1,0,0,0,2,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,1,1,15,30,23,81,21,35
4518319764,1796000,5590,11621,1.2,1,1,1,1,1,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,31,26,55,55,20,15
4544745066,1657000,-9229,-12937,-1.8,1,1,1,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,23,36,24,41,18,14
4536159288,1956000,-8379,-6868,-1,1,1,2,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,23,31,37,77,19,17
4546769870,1737000,-11890,-14633,-1.8,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,32,22,51,12,17
4442004031,1749000,-5468,-7466,-0.8,1,1,0,0,0,1,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,22,30,33,55,19,15
4434752035,1986000,-4917,-4314,-0.4,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,19,33,25,101,22,20
4547190373,1838000,6412,5874,0.8,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,41,27,44,63,27,22
4485847944,1810000,-10606,-10000,-1.4,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,22,35,42,315,7,18
4538767092,1269000,4259,6391,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,16,12,20,33,9,6
4529237722,1513000,-8237,-5259,-0.6,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,11,20,17,93,9,14
4529140240,1631000,-7820,-7700,-1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,12,25,15,258,16,24
4547490957,1287000,-12291,-8392,-1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,11,28,13,29,5,6
4539062113,1681000,8363,9171,0.8,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,41,30,62,47,14,14
4444878193,1435000,7909,5684,0.8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,30,17,39,36,15,10
4432287044,1275000,12484,11771,1.6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,12,33,120,14,6
4524428028,2200000,541,-6934,-0.4,1,1,1,1,0,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,47,32,47,80,23,39
4537899962,1409000,-16102,-13195,-2,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,17,34,22,35,10,11
4546720072,2589000,392,-2257,0,1,1,1,0,0,3,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,36,38,57,417,45,23
4534181997,1286000,-8304,-5167,-0.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,12,20,13,37,13,11
4547584312,1867000,2223,-4857,-0.2,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,27,23,39,73,16,23
4539442793,1532000,-4894,-3370,-0.2,1,1,0,1,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,19,35,26,140,12,20
4500747174,1363000,-6541,-4168,-0.6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,14,25,20,155,10,12
4454883770,1718000,-10950,-15287,-2,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,8,22,8,82,12,26
4545317402,1826000,-6656,-7521,-0.8,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,25,33,41,51,16,14
4399602847,1721000,-3456,-9769,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,21,26,27,158,6,17
4531319434,1594000,-8127,-5858,-0.6,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,33,47,55,21,20
4453253270,1307000,-16654,-13513,-2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,10,30,14,37,2,11
4428299596,1472000,-10335,-13280,-2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,20,35,23,33,6,15
4399747736,1476000,-11453,-13494,-1.8,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,12,28,12,67,16,22
4451674885,1027000,13632,14517,2.2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26,6,37,101,12,5
4444124892,1600000,-10515,-8313,-0.6,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,19,31,27,63,20,24
